,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project,Example Project
10/9/90 10:45,915.5291941,914.1024103,764.5486919,763.9061992,23.64651844,23.71897007,57.88590031,57.90685028,0.005215172,-0.007098557,5619633.229,710500.8421,715317.5388,713549.8145,713804.1397,713199.9708,712010.8243,712904.8033,713511.7912
10/9/90 10:50,917.003606,922.5333324,764.2132347,766.5192373,23.71174311,23.78068771,58.04516161,58.08143536,0.006406363,0.006006614,5630970.623,716180.8946,716727.975,713195.6662,714068.5674,713117.7485,716358.4296,718497.7585,719113.7383
10/9/90 10:55,924.4455056,926.3912767,772.6533499,767.7394963,23.82556354,23.82547992,58.63569473,58.4867497,0.013573621,-0.000113479,5655452.137,716533.3455,719039.8857,715887.3601,718465.7612,717820.0465,718410.7794,720512.2795,720381.8064
10/9/90 11:00,925.8323439,929.4973767,775.9169741,774.1250498,23.89690698,23.89095627,58.60185643,58.94145602,0.067385473,0.0680807,5667784.327,721137.6996,720746.4226,721298.5874,720838.6629,720507.3289,721322.3709,721891.4092,723339.448
10/9/90 11:05,931.9509321,933.704153,775.3829397,777.5564167,23.98154384,23.98658094,58.97666232,59.02167614,0.178825907,0.192737473,5690693.008,723035.8827,722046.8302,725907.7918,724169.3874,719923.1405,724487.4315,724079.8233,722959.1639
10/9/90 11:10,936.3116319,936.4533938,779.4810778,783.5491678,23.97606211,24.0307553,59.0993283,59.29180936,0.2938607,0.315649557,5714841.172,726394.7709,725683.5571,725144.2695,724765.781,729261.5225,722196.5112,725127.6907,725199.0134
10/9/90 11:15,941.322498,943.9619718,784.9949152,787.2334066,24.00066502,24.04767633,59.43893961,59.45430398,0.427497832,0.424353177,5745841.774,726502.439,727340.5068,730018.2591,726397.3919,727751.0913,726573.2337,729899.8217,731848.0162
10/9/90 11:20,947.4756633,947.1679314,792.0980442,789.1417389,24.06149074,24.06102618,59.82420548,59.59282004,0.554785393,0.569792972,5750940.091,727335.2748,733312.0552,729453.6826,732644.7907,731664.6708,733225.021,731305.0794,731598.1153
10/9/90 11:25,952.5421815,952.1687821,796.7693874,797.2551734,24.12367802,24.11837838,60.04253955,59.91694025,0.688033282,0.6918662,5763544,733782.8241,733415.3938,732091.4471,733666.8226,735120.8685,735008.8939,734114.8705,735572.0458
10/9/90 11:30,956.4104839,955.8970542,798.0944212,798.260548,24.14910452,24.17497015,60.1420758,60.27282941,0.820733572,0.821575963,5806121.502,734396.4037,734759.9805,735937.585,737085.8423,738431.6153,734792.6256,735928.8468,735641.0335
10/9/90 11:35,963.1993698,958.5458977,801.4093708,802.1878997,24.18835827,24.17699048,60.39923875,60.23728444,0.934662068,0.934455798,5800333.967,741409.3102,736104.7616,738105.2259,738858.5952,741746.0563,736471.5619,736898.1516,737448.6701
10/9/90 11:40,967.5485229,964.3938037,807.6024294,804.4090877,24.22402714,24.25815769,60.60919969,60.58307788,1.048687266,1.049890447,5826422.117,739424.8261,741392.0061,742033.4816,740863.2635,740347.9339,740879.4047,740370.7781,744380.4001
10/9/90 11:45,972.9474831,973.4314946,810.5025339,813.5951929,24.27931125,24.25346679,60.86203611,60.92782427,1.181399898,1.184919526,5846583.768,742662.5149,747876.0526,748288.6006,745435.6997,742833.1878,743598.085,746339.4663,742359.5677
10/9/90 11:50,969.3890009,968.919894,816.3706402,815.2763246,24.34297617,24.34649568,61.01030953,61.2632817,1.312731127,1.301778546,5883874.816,746150.9108,746261.6442,745109.4584,747209.793,744614.4014,747401.3883,741705.5998,745294.3665
10/9/90 11:55,980.7283855,982.868532,818.1273004,821.0263559,24.38888682,24.38827188,61.3915255,61.5345316,1.426764519,1.434726082,5910373.523,748416.5333,747579.6423,747446.9519,748038.6892,748881.8411,747639.6645,751517.189,751019.7114
10/9/90 12:00,982.1825454,982.2343993,813.6649708,817.6133799,24.42677505,24.46367368,61.48551874,61.45327806,1.544017303,1.540553422,5890790.058,748813.4831,747289.3967,746283.0303,745929.6012,747781.5851,749172.1141,750852.4142,747999.2601
10/9/90 12:05,975.094142,972.206318,815.2917507,812.9292652,24.55878636,24.52968799,61.46549389,61.42377666,1.626793194,1.641418087,5874382.898,748973.8991,746203.4203,742951.0207,746034.867,745478.3724,741530.7643,743870.0294,743835.5071
10/9/90 12:10,967.2123038,966.0303631,811.7712395,808.3307753,24.60812502,24.64717648,61.12411029,61.28818536,1.72941654,1.721510638,5837962.416,738164.8795,743228.9814,740629.6851,741405.3197,741252.0861,744314.3792,739902,740354.8067
10/9/90 12:15,964.6632831,960.7787296,805.432811,805.0239602,24.7844973,24.70167514,61.17384392,61.21127444,1.817258211,1.826334965,5787116.413,736839.2331,737857.8689,734664.383,735760.1055,734850.5696,739239.752,736657.2681,736705.4798
10/9/90 12:20,954.9485863,953.7326912,797.7537231,801.0190135,24.85990383,24.83862722,61.0468719,60.88289386,1.900984173,1.91015489,5767826.743,733240.3749,733115.1313,732653.5604,730259.7209,734794.1797,730886.6442,732008.3833,733216.6702
10/9/90 12:25,951.5535836,948.7472758,795.2090173,792.0463,24.9373985,24.94382148,60.81275247,60.74547898,2.005870476,1.999339481,5737411.552,728586.1602,733496.474,731546.6147,727262.8734,731899.5643,729377.1329,728971.9718,729162.3301
10/9/90 12:30,946.5007259,941.4492623,790.1469975,788.250367,25.05430558,25.06178397,60.62964067,60.64961036,2.102935035,2.0829295,5705838.701,727508.0365,726674.3121,726178.1136,725452.4144,724783.793,727427.994,724125.9122,725342.9546
10/9/90 12:35,933.9108874,934.8613825,784.8020985,783.3154832,25.12579168,25.15107865,60.36298641,60.69939894,2.184642141,2.179135402,5686183.632,721429.8531,719585.3481,725955.8122,720739.3867,725390.9302,721350.523,719835.5444,723439.766
10/9/90 12:40,932.3726387,933.8005799,776.0767936,781.2354486,25.23728932,25.25155063,60.18513495,60.67499771,2.278273756,2.282046896,5655209.466,719200.6139,723555.7864,717545.8081,719421.0329,718876.381,715296.0001,719870.2101,719745.526
10/9/90 12:45,924.6424604,929.0943602,776.1678268,771.0973902,25.30613142,25.3476721,60.184336,60.09079846,2.372327626,2.370531618,5615269.1,715115.2497,712488.9078,716169.6455,712146.5309,714497.0092,713704.2397,717052.2739,716135.2467
10/9/90 12:50,922.2029099,913.4570324,770.5743664,770.5359496,25.42463699,25.42535392,60.07220338,59.99581231,2.461197534,2.461489701,5583201.782,710968.7132,708904.43,708591.7894,708848.4318,713170.2145,711809.3786,705680.5568,711667.021
10/9/90 12:55,915.8848634,908.3693269,762.2405454,762.7255488,25.56260459,25.52507192,59.92473886,59.95852316,2.542882664,2.567930938,5553685.091,706411.8501,705122.0769,703951.9602,710913.2998,706579.3961,708214.3495,702564.1014,708945.0021
10/9/90 13:00,916.9516351,871.1361885,1053.97494,776.7681849,25.58870288,25.59821367,59.644708,59.76134254,2.611567653,2.611576201,5154113.779,699836.1512,702748.476,702346.742,704770.4759,700502.2803,701399.938,698788.2778,701868.4709
10/9/90 13:05,872.087155,918.625157,749.2912151,745.6310969,,25.57484924,59.33554973,59.41987869,2.645285403,2.654030123,5091922.574,693906.2275,696145.09,695099.6286,695700.6754,695348.0139,691103.9836,691813.1995,696655.7345
10/9/90 13:10,905.2358544,937.1146132,732.7855608,722.4154012,,25.59140504,58.85645332,59.01703223,2.688627579,2.690633215,5023437.619,685886.1905,690413.4513,685418.6141,688616.7319,688927.3279,689060.2879,688291.0959,687741.7153
10/9/90 13:15,891.0452886,893.7334521,719.226047,742.3142483,,25.59160354,58.55728602,58.66481333,2.740752493,2.750240186,4996607.475,684205.1535,685623.384,686614.8846,683278.3707,683967.727,682738.5863,682418.9857,681037.1712
10/9/90 13:20,866.3847809,617.3444481,735.7056833,694.7275682,,25.58979829,58.29239064,58.05972793,2.792176822,2.791435916,4960780.359,674513.3689,674816.0693,677316.539,676827.0009,676915.6274,680754.7537,676163.4747,675775.1718
10/9/90 13:25,873.4026926,836.8890659,693.6806926,709.5183253,,25.64703439,57.87364866,57.75791736,2.837262051,2.829031829,4917679.967,667627.6757,668933.605,672027.4749,669927.0663,668541.6865,670263.9216,671966.6416,670910.8894
10/9/90 13:30,1076.663991,829.556004,733.0754723,694.7104421,,25.64689793,57.69486357,57.5792203,2.869636234,2.867394026,4876055.203,662648.3288,664812.8894,663158.217,662742.3308,663758.5044,663914.3865,666158.6394,662989.1574
10/9/90 13:35,811.4955779,802.5347425,703.4197656,678.8021293,,25.58717778,56.8750088,57.01600709,2.907464667,2.908795734,4823749.76,655429.9419,657772.6121,656936.8363,654525.549,658267.0133,658881.3114,653546.9229,657093.6763
10/9/90 13:40,799.294126,844.5855122,469.9059205,668.2263304,,25.57838016,56.53686426,56.57450317,2.955826927,2.943003677,4778441.986,653181.5912,650259.6232,652849.3477,651389.1429,653351.3318,649417.4652,655134.0623,649881.034
10/9/90 13:45,1272.608111,964.8061386,669.6576449,705.9275334,,25.63672939,56.04044999,56.22282092,2.987797366,2.990170961,4730805.516,648597.6815,642722.287,646573.4874,650049.9807,646820.6759,642393.3236,646617.4398,645157.3671
10/9/90 13:50,709.6535589,797.3819824,882.8242591,669.2975097,,25.61717277,55.88933368,55.80116953,3.029036669,3.037429639,4691892.657,637530.8065,638015.9328,640608.6927,640008.1152,643535.1417,638610.9669,638781.4486,638385.5183
10/9/90 13:55,869.3470998,866.0461709,687.5959558,566.4894336,,25.60028346,55.60776428,55.43586562,3.093976208,3.080924303,4647640.932,633154.3366,631157.3553,633908.6051,635579.6057,634815.2732,632276.7925,629305.9852,629745.9065
10/9/90 14:00,681.8484798,769.5306716,657.7868859,624.94176,,25.59786519,54.89071314,54.80099819,3.086134686,3.09205172,4584254.963,624246.9694,622986.6294,623668.5478,622907.0571,625325.7975,626803.8709,623897.5473,625055.6356
10/9/90 14:05,894.7590354,750.6149613,638.3132392,627.3772452,,25.61926915,54.26880674,54.43347413,3.029225187,3.029098778,4480232.068,611265.4612,609333.4842,611644.6537,614934.2033,610820.2054,613196.7905,611602.0028,614112.1027
10/9/90 14:10,862.4827741,752.208587,607.11869,637.7331791,,25.5659008,53.59011158,53.72805243,2.991816886,2.983696087,4413303.372,599298.9454,603227.3554,600263.63,602636.9101,598172.3477,599920.0841,604837.7754,603013.3423
10/9/90 14:15,718.7939225,672.873406,457.3064481,623.6100776,,25.57158447,53.15487622,53.00329246,2.967038865,2.967325551,4317652.338,586726.7026,590960.2223,589703.3165,589913.395,586403.6917,586185.2048,589683.2766,590017.04
10/9/90 14:20,809.7633755,705.2185999,616.70459,643.0245322,,25.62266596,52.20604605,52.23663781,2.923523884,2.908928916,4218644.35,580179.2936,576682.0464,578999.2909,574736.6179,580103.5232,578700.0775,577036.2448,580258.6348
10/9/90 14:25,734.0560698,694.5717516,602.0505912,883.4412782,25.62172201,25.61231544,51.74650842,51.85739172,2.872264642,2.876915412,4161385.877,565619.3089,564643.1874,565274.0191,565611.2643,568120.3199,565043.0067,563034.3885,568667.652
10/9/90 14:30,772.8184094,567.7735054,581.0099013,572.0943117,25.64702246,25.60160893,51.30576045,51.28702677,2.821902401,2.808963829,4047729.17,551545.4316,552066.1378,553483.5738,558101.3485,556393.2036,554515.6852,553439.371,550142.4396
10/9/90 14:35,844.9688888,525.1449163,563.1646827,548.8528083,25.60998857,25.59428154,50.4772143,50.52129708,2.790563942,2.784101719,4000709.146,542278.9357,541463.1317,542636.0829,545460.6877,542056.8695,543280.6974,543193.3089,541533.7839
10/9/90 14:40,1008.251572,642.0762498,544.1421219,819.1941005,25.62302731,25.58654724,50.10823587,50.10786007,2.746421766,2.755066921,3883357.352,533117.7248,532093.815,533563.4075,530033.9512,532471.7335,535122.6152,531615.2866,531439.179
10/9/90 14:45,641.8644812,612.4250374,535.1877508,546.6772474,25.59792418,25.58962031,49.09116506,49.40271139,2.710411278,2.706839702,3821672.282,520855.4243,519924.3817,521345.5007,520339.7472,519866.9162,523344.8132,518767.3132,519310.0393
10/9/90 14:50,633.6061201,547.4046227,506.3351665,520.0052974,25.62432695,25.5532802,48.87174472,48.58099866,2.667599787,2.65058674,3731024.127,507813.5971,506706.1018,507033.4824,509632.1988,505517.1252,509079.1287,508984.3716,506674.2134
10/9/90 14:55,491.3632154,603.5249052,498.9307168,522.9814404,25.57807633,25.60799759,48.17524429,48.17666777,2.60512003,2.615276708,3646927.938,497023.348,498950.4946,497420.8938,498288.0399,499656.6568,495334.4164,494508.253,497538.2686
10/9/90 15:00,586.60678,607.1610598,895.599844,481.5598346,25.59867698,25.53280408,47.41448056,47.40777132,2.59838521,2.590927772,3526873.154,484879.5881,482314.3988,484290.6134,482667.6736,482712.8567,483301.7361,480863.8207,486306.2218
10/9/90 15:05,583.3345594,597.705488,223.6509519,456.1754357,25.55304805,25.54858665,46.62363978,46.59482578,2.598475491,2.595641875,3401907.25,468212.9807,467533.9568,468615.7959,465157.8008,464871.9859,469984.1039,464251.196,466129.4924
10/9/90 15:10,574.7458595,553.9571163,424.0188174,288.6109738,25.47327415,25.47410234,45.67777824,45.72638024,2.602300115,2.592868423,3260465.431,451503.3852,450773.4568,448143.9019,447665.2591,452426.4266,448887.3644,448887.2236,450597.4369
10/9/90 15:15,555.244479,546.6892876,417.6678031,435.4610452,25.36565098,25.43892727,44.88266052,44.76045723,2.604374042,2.596300067,3139288.103,430963.5647,433805.0789,432418.557,434113.9967,429046.5143,434204.1196,433589.8195,433045.7353
10/9/90 15:20,542.4815791,529.246662,386.0202045,620.8862031,25.35133121,25.35301787,43.79772813,43.99208361,2.592572533,2.597542649,3039386.215,414876.305,416724.5243,414939.2995,413569.2659,418125.789,417203.1292,418773.8015,418103.4387
10/9/90 15:25,464.5949939,543.427975,388.7990209,401.2092362,25.34006933,25.35466453,42.97124265,43.10972565,2.59306484,2.595270064,2913877.283,398776.8107,398582.7344,396355.3268,397766.4317,400535.1705,401653.0886,400006.1268,399671.823
10/9/90 15:30,459.0729188,490.0251773,361.3859901,381.4960481,25.30896655,25.25769415,42.4779168,42.36893308,2.591758503,2.609627691,2777459.788,380563.6753,382512.5751,384655.852,382431.2066,379217.0251,382760.5117,382712.8248,384699.3469
10/9/90 15:35,88.15408533,426.7307225,325.3234953,134.8782987,25.21692114,25.23019353,41.32723552,41.37354323,2.596989384,2.582048129,2652954.801,367322.3864,369787.0218,364509.3477,364628.3828,362808.6036,363680.3048,367756.146,363016.5324
10/9/90 15:40,200.9247793,470.9295055,344.4057911,340.1105136,25.14434915,25.14685708,40.63884871,40.54780931,2.582802128,2.601161686,2506473.226,349775.1837,348824.3883,348776.7268,347522.6899,348670.0592,349863.9319,349064.975,350576.1493
10/9/90 15:45,543.6486997,260.4772579,326.0631338,81.65862678,25.14745994,25.12469305,39.68396981,39.74696604,2.599329699,2.599604589,2404766.174,332632.129,335003.2523,335130.6498,329658.7249,329530.0696,329815.8322,330236.7036,329135.5328
10/9/90 15:50,341.8518326,399.786729,305.7947715,364.4369363,25.11999699,25.10203402,38.84702166,38.87433921,2.620054173,2.612897371,2260684.887,314954.1668,312614.17,316354.0813,315303.4389,314690.5011,313977.8056,313933.2258,313914.3024
10/9/90 15:55,384.3688946,538.1843695,282.9263577,268.4008591,25.04577459,24.97729624,37.95230531,37.95824371,2.607612505,2.592301353,2142406.725,299713.1765,298616.7487,296989.2539,298003.3618,293841.9951,298989.2352,297591.9545,297323.568
10/9/90 16:00,346.6000008,351.1014389,290.2919965,275.7619693,24.95504734,24.92169566,37.03720446,37.27611185,2.539289245,2.563634821,2006529.435,280650.6264,279341.7569,277696.6645,279892.2966,280847.0795,280033.8825,282980.8538,281811.8951
10/9/90 16:05,329.5484281,325.8336057,260.2741365,257.048016,24.79140604,24.80995122,35.96079966,36.1404031,2.465982278,2.468893322,1864535.647,260862.2849,258795.3324,258586.6206,258384.7737,264344.6475,261690.8459,261424.9537,260499.4548
10/9/90 16:10,311.9648625,312.1961196,236.3165215,237.973302,24.61500771,24.62459354,35.39980799,35.23874849,2.380517262,2.359553581,1741079.881,246194.5521,242699.3354,244329.8349,245464.0759,243848.2778,242203.7931,248970.0013,244205.6028
10/9/90 16:15,283.385327,282.5899615,221.4248542,218.8053975,24.50827295,24.48341797,34.58552003,34.32705908,2.28552125,2.292458689,1609297.517,224828.4618,223715.1531,222391.4434,224445.8784,225153.9505,225356.245,224019.2869,220936.2049
10/9/90 16:20,264.6102439,266.1850143,202.1807091,204.3149135,24.38393932,24.37067244,33.26970465,33.1613217,2.203267497,2.193902434,1453450.951,207984.3217,207069.599,207758.4355,205598.8962,208929.9366,207505.6745,209398.7483,204355.7543
10/9/90 16:25,243.6487279,242.9764665,186.2863007,184.8133225,24.21943769,24.20598511,32.62453302,32.47687788,2.085626978,2.094202972,1332339.551,189419.3851,184567.8592,189832.9963,187373.8173,189768.7978,189727.2619,189454.2747,189825.1069
10/9/90 16:30,223.609627,222.7172521,169.2517269,169.8589978,24.06274823,24.12955001,31.75256548,31.6778491,2.019379382,2.015247241,1180891.932,174006.4423,173102.8527,173418.2846,171772.8194,171342.8383,169922.6907,171817.7053,171318.2891
10/9/90 16:35,203.1979323,201.9709205,151.8307916,153.658231,23.92049778,23.93714944,30.56863986,30.61411297,1.911064224,1.90995382,1068398.633,151636.1032,154653.3432,152402.9615,152981.521,153661.5026,154999.3014,153799.9583,153421.9137
10/9/90 16:40,180.6595777,178.7376224,135.4015187,135.3720036,23.82635346,23.76281161,29.85144528,29.8242927,1.82160176,1.828196664,918529.3057,134264.2379,137135.9174,132400.8712,134204.881,134325.1665,131073.7111,133836.1172,135214.0556
10/9/90 16:45,156.2349303,158.0787356,122.1623245,118.258375,23.63819819,23.66836126,28.83021246,28.68371259,1.725851257,1.727159411,783772.1305,116843.5408,116716.2463,117720.39,118000.5424,115497.0804,116593.782,115886.7973,116583.2587
10/9/90 16:50,140.8410544,139.9814342,100.1683736,103.1245129,23.48205265,23.48747688,27.88138486,28.01842089,1.64636675,1.633211292,649811.3453,97722.20005,98934.7226,99853.99089,102014.9131,96867.78256,99394.72565,99941.96225,96907.27257
10/9/90 16:55,118.7079824,121.0594988,82.26287927,79.6512441,23.38344272,23.41969759,27.05458121,26.94416382,1.551867576,1.553346778,505246.7313,77515.21453,79614.83508,81014.45391,81320.3776,78951.92958,81950.66191,83351.83685,82470.62096
10/9/90 17:00,101.6573561,107.2958293,69.41645987,72.24548179,23.21090401,23.2534502,25.53945132,25.56244053,1.517033378,1.520568637,381649.4089,67104.91041,69511.723,70404.97755,66330.34962,71175.52487,64925.20137,72126.80564,70303.95123
10/9/90 17:05,97.32893088,96.61543968,62.74589287,67.55532461,23.09809273,23.1067691,22.5126353,22.87223958,1.57806833,1.584842624,332746.6378,61880.93412,63334.1498,63356.14984,62749.26773,59702.32778,63864.27017,64783.01531,63672.62856
10/9/90 17:10,81.93547771,85.06761027,57.04547351,60.80945394,22.97868748,23.00253568,20.66729429,20.96719115,1.617022266,1.620180771,347179.3082,54828.00012,54641.03334,57779.07241,53583.56943,57009.14593,55042.62772,56760.43838,58484.82196
10/9/90 17:15,73.66594219,76.0784307,50.83499192,54.16218616,22.78272212,22.84343196,20.65268441,20.6728656,1.669581343,1.66025309,297125.6834,48441.94538,51589.06667,49160.12235,52089.09163,50931.6999,51657.7334,50740.04914,49658.16658
10/9/90 17:20,68.05596521,64.85160024,43.65544546,43.70029722,22.68859835,22.68528952,20.47181797,20.60747478,1.730919407,1.720361671,237958.8153,42729.17178,45558.41255,42171.14698,40849.20449,42897.35833,45659.87856,42968.65944,44092.76732
10/9/90 17:25,55.98737754,64.11936472,39.81647398,41.34777668,22.62100262,22.55596989,20.4389094,20.41554603,1.776383015,1.77260503,183441.258,38920.52241,35633.30979,39091.86328,38029.23794,37544.5231,38025.70993,43409.47161,42048.70751
10/9/90 17:30,52.13472353,50.4189146,32.38009147,34.91730418,22.40039066,22.47747042,20.26486584,20.23431836,1.829240565,1.820226682,136888.1855,34392.05768,30081.56158,31997.09226,30075.88039,30950.01071,30285.96778,33702.43177,32180.72959
10/9/90 17:35,35.28747899,43.20143841,25.30521704,28.19696658,22.30038134,22.32415925,20.0886156,20.00465742,1.876386744,1.868746828,83496.46633,29060.71485,21262.19454,29779.66758,25238.23073,26931.31508,26526.4215,29068.43105,29455.57498
10/9/90 17:40,34.03620722,30.40145669,23.6129593,22.27089526,22.19631723,22.1424711,19.95749671,20.01422769,1.920389888,1.923500571,45375.75328,18452.1224,20436.33982,20057.42452,21917.33507,21428.20062,21115.01356,20066.02329,19317.85777
